chunk_id,title,case_no,section,category,page_content,source,priority,src_title
PREC_2022다255126_004, - 주문,2022다255126,주문,임대료_증감,"【주 문】

 상고를 모두 기각한다. 상고비용은 피고들이 부담한다.",판례_2022다255126.docx,9,판례
PREC_2022다255126_005, - 이유,2022다255126,이유,"보증금_대항력, 분쟁해결, 임차권_승계, 임대료_증감","【이 유】 상고이유(상고이유서 제출기간이 지난 다음 제출된 서면의 기재는 상고이유를 보충하는 범위에서)를 판단한다.



 1. 제1 상고이유에 관하여

 가. 주택임차인은 주택임대차보호법 제3조 제1항에서 정한 주택의 인도와 주민등록을 구비하면 대항력을 취득하고 위 대항요건이 존속되는 한 그 대항력은 계속 유지된다. 한편 주택임대차보호법에 정한 대항력과 우선변제권 두 가지 권리를 겸유하고 있는 임차인이 먼저 우선변제권을 선택하여 임차주택에 대하여 진행되고 있는 경매절차에서 배당요구를 하였으나 보증금 전액을 배당받지 못한 경우 임차인은 여전히 위 대항요건을 유지함으로써 임대차관계의 존속을 주장할 수 있으므로, 임차인이 대항력을 구비한 후 임차주택을 양수한 자는 그와 같이 존속되는 임대차의 임대인 지위를 당연히 승계한다.

이는 주택임대차보호법 제3조의2 제7항에서 정한 금융기관이 임차인으로부터 보증금반환채권을 계약으로 양수함으로써 양수한 금액의 범위에서 우선변제권을 승계한 다음 경매절차에서 배당요구를 하여 보증금 중 일부를 배당받은 경우에도 마찬가지이다. 따라서 주택임대차의 대항요건이 존속되는 한 임차인은 보증금반환채권을 양수한 금융기관이 보증금 잔액을 반환받을 때까지 임차주택의 양수인을 상대로 임대차관계의 존속을 주장할 수 있다.

 나. 원심은 판시와 같은 이유로, 임차인 소외인이 이 사건 주택에 대한 대항력을 취득한 이후 이 사건 전세계약보증금 반환채권을 양수한 원고가 경매절차에서 우선변제권에 따른 배당요구를 하여 보증금 중 일부를 배당받았다 하더라도 현재까지 임차인 소외인의 대항력이 여전히 유지되고 있다고 판단하였다. 원심의 판단은 위 법리에 따른 것으로서 정당하고, 거기에 상고이유 주장과 같이 주택임대차보호법 제3조 제4항, 제3조의5 등에 관한 법리를 오해하는 등으로 판결에 영향을 미친 잘못이 없다.

 2. 제2, 3 상고이유에 관하여

 원심은 판시와 같은 이유로, 피고들은 공동하여 이 사건 전세계약보증금 반환채무를 대위변제한 원고에게 원고가 대위변제한 금원 및 이에 대한 지연손해금을 지급할 의무가 있다고 판단하였다. 원심판결 이유를 관련 법리와 기록에 비추어 살펴보면, 원심의 이유 설시에 충분하지 않은 부분이 있으나 원고가 대위변제한 금원 상당의 지급 청구를 인용한 결론은 정당하고, 거기에 상고이유 주장과 같이 변제자대위, 주택임대차보증금반환채권을 양수한 금융기관의 지위 등에 관한 법리를 오해하는 등으로 판결에 영향을 미친 잘못이 없다.

 3. 결론

 그러므로 상고를 모두 기각하고 상고비용은 패소자가 부담하도록 하여, 관여 대법관들의 일치된 의견으로 주문과 같이 판결한다.



대법관 안철상(재판장) 노정희 이흥구(주심) 오석준 





법제처                                                                         국가법령정보센터",판례_2022다255126.docx,9,판례
PREC_2022다279795_000,임대인 갱신거절 후 인도청구 판결 요약: 계약갱신 거부 후 임차인 인도 요구 성공,2022다279795,서두,계약갱신,"""건물인도[임차인의 계약갱신 요구에 대..."" (판례, 2022다279795)

건물인도[임차인의 계약갱신 요구에 대하여 임대인이 실제 거주를 이유로 갱신거절한 후 그 주택의 인도를 구하는 사건]

[대법원 2023. 12. 7. 2022다279795]",판례_2022다279795.docx,9,판례
PREC_2022다279795_001, - 판시사항,2022다279795,판시사항,계약갱신,"【판시사항】

[1] 임차인의 계약갱신 요구와 이를 거절할 수 있는 사유를 정한 주택임대차보호법 제6조의3 제1항의 규정 취지

[2] 임대인이 목적 주택에 실제 거주하려는 경우에 해당한다는 점에 대한 증명책임의 소재(=임대인) / ‘실제 거주하려는 의사’의 존재를 인정하기 위한 요건 및 판단 기준",판례_2022다279795.docx,9,판례
PREC_2022다279795_002, - 판결요지,2022다279795,판결요지,"계약갱신, 분쟁해결, 수선_원상회복, 계약해지_명도","【판결요지】

[1] 2020. 7. 31. 법률 제17470호 개정으로 신설된 주택임대차보호법 제6조의3 제1항은 ""제6조에도 불구하고 임대인은 임차인이 제6조 제1항 전단의 기간 이내에 계약갱신을 요구할 경우 정당한 사유 없이 거절하지 못한다. 다만 다음 각호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.""라고 규정하면서 제8호에서 ""임대인(임대인의 직계존속·직계비속을 포함한다)이 목적 주택에 실제 거주하려는 경우""를 임차인의 계약갱신 요구를 거절할 수 있는 사유 중 하나로 들고 있다. 이러한 주택임대차보호법 규정의 취지는 임차인의 주거생활 안정을 위하여 임차인에게 계약갱신요구권을 보장하는 동시에 임대인의 재산권을 보호하고 재산권에 대한 과도한 제한을 방지하기 위하여 임대인에게 정당한 사유가 있는 경우 계약갱신을 거절할 수 있도록 함으로써 임차인과 임대인의 이익 사이에 적절한 조화를 도모하고자 함에 있다.

[2] 임대인(임대인의 직계존속·직계비속을 포함한다. 이하 같다)이 목적 주택에 실제 거주하려는 경우에 해당한다는 점에 대한 증명책임은 임대인에게 있다. ‘실제 거주하려는 의사’의 존재는 임대인이 단순히 그러한 의사를 표명하였다는 사정이 있다고 하여 곧바로 인정될 수는 없지만, 임대인의 내심에 있는 장래에 대한 계획이라는 위 거절사유의 특성을 고려할 때 임대인의 의사가 가공된 것이 아니라 진정하다는 것을 통상적으로 수긍할 수 있을 정도의 사정이 인정된다면 그러한 의사의 존재를 추인할 수 있을 것이다. 이는 임대인의 주거 상황, 임대인이나 그의 가족의 직장이나 학교 등 사회적 환경, 임대인이 실제 거주하려는 의사를 가지게 된 경위, 임대차계약 갱신요구 거절 전후 임대인의 사정, 임대인의 실제 거주 의사와 배치·모순되는 언동의 유무, 이러한 언동으로 계약갱신에 대하여 형성된 임차인의 정당한 신뢰가 훼손될 여지가 있는지 여부, 임대인이 기존 주거지에서 목적 주택으로 이사하기 위한 준비의 유무 및 내용 등 여러 사정을 종합하여 판단할 수 있다.



【참조조문】

[1] 주택임대차보호법 제6조의3 제1항 /

[2] 주택임대차보호법 제6조의3 제1항 제8호



【참조판례】

[1] 대법원 2022. 12. 1. 선고 2021다266631 판결(공2023상, 164)",판례_2022다279795.docx,9,판례
PREC_2022다279795_003, - 전문,2022다279795,전문,분쟁해결,"【전문】

【원고, 피상고인】 원고



【피고, 상고인】 피고 1 외 1인 (소송대리인 법무법인(유한) 한별 담당변호사 정인숙)



【원심판결】 서울중앙지법 2022. 9. 6. 선고 2021나77014 판결",판례_2022다279795.docx,9,판례
PREC_2022다279795_004, - 주문,2022다279795,주문,분쟁해결,"【주 문】

 원심판결을 파기하고, 사건을 서울중앙지방법원에 환송한다.",판례_2022다279795.docx,9,판례
PREC_2022다279795_005, - 이유_p1,2022다279795,이유_p1,"계약갱신, 임차권_승계, 분쟁해결, 보증금_대항력, 수선_원상회복, 계약해지_명도","【이 유】 상고이유를 판단한다.



 1. 사안의 개요 및 원심의 판단

 가. 원심판결의 이유와 기록을 살펴보면 아래와 같은 사실을 알 수 있다.

 1) 원고는 2019. 1. 21.경 피고들과 사이에서 이 사건 아파트를 보증금 6억 3,000만 원에 2019. 3. 8.부터 2021. 3. 8.까지 임대하기로 하는 계약(이하 ‘이 사건 임대차계약’이라 한다)을 체결하였다.

 2) 원고 측은 2020. 12. 17.경 피고들에게 원고와 그 배우자 및 자녀가 이 사건 아파트에서 거주할 계획이라고 밝히며 이 사건 임대차계약을 갱신하지 않겠다는 의사를 표시하였고, 피고들은 2020. 12. 22.경 원고에게 계약갱신을 청구한다는 통보를 하였다.

 3) 원고는 2021. 1. 4.경 피고들에게 임대차계약 만료 후 원고 본인이 실제 거주할 계획이라며 피고들의 갱신요구를 거절하였다.

 나. 원심은 그 판시와 같은 이유로 원고의 갱신거절이 적법하다고 판단하였다.

 2. 대법원의 판단

 원심의 판단은 그대로 수긍하기 어렵다.

 가. 1) 2020. 7. 31. 법률 제17470호 개정으로 신설된 주택임대차보호법 제6조의3 제1항은 ""제6조에도 불구하고 임대인은 임차인이 제6조 제1항 전단의 기간 이내에 계약갱신을 요구할 경우 정당한 사유 없이 거절하지 못한다. 다만 다음 각호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.""라고 규정하면서 제8호에서 ""임대인(임대인의 직계존속·직계비속을 포함한다)이 목적 주택에 실제 거주하려는 경우""를 임차인의 계약갱신 요구를 거절할 수 있는 사유 중 하나로 들고 있다. 이러한 주택임대차보호법 규정의 취지는 임차인의 주거생활 안정을 위하여 임차인에게 계약갱신요구권을 보장하는 동시에 임대인의 재산권을 보호하고 재산권에 대한 과도한 제한을 방지하기 위하여 임대인에게 정당한 사유가 있는 경우 계약갱신을 거절할 수 있도록 함으로써 임차인과 임대인의 이익 사이에 적절한 조화를 도모하고자 함에 있다(대법원 2022. 12. 1. 선고 2021다266631 판결 참조).

 2) 임대인(임대인의 직계존속·직계비속을 포함한다. 이하 같다)이 목적 주택에 실제 거주하려는 경우에 해당한다는 점에 대한 증명책임은 임대인에게 있다. ‘실제 거주하려는 의사’의 존재는 임대인이 단순히 그러한 의사를 표명하였다는 사정이 있다고 하여 곧바로 인정될 수는 없지만, 임대인의 내심에 있는 장래에 대한 계획이라는 위 거절사유의 특성을 고려할 때 임대인의 의사가 가공된 것이 아니라 진정하다는 것을 통상적으로 수긍할 수 있을 정도의 사정이 인정된다면 그러한 의사의 존재를 추인할 수 있을 것이다. 이는 임대인의 주거 상황, 임대인이나 그의 가족의 직장이나 학교 등 사회적 환경, 임대인이 실제 거주하려는 의사를 가지게 된 경위, 임대차계약 갱신요구 거절 전후 임대인의 사정, 임대인의 실제 거주 의사와 배치·모순되는 언동의 유무, 이러한 언동으로 계약갱신에 대하여 형성된 임차인의 정당한 신뢰가 훼손될 여지가 있는지 여부, 임대인이 기존 주거지에서 목적 주택으로 이사하기 위한 준비의 유무 및 내용 등 여러 사정을 종합하여 판단할 수 있다.

 나. 원심판결 이유와 기록상 인정되는 사실을 앞서 본 법리에 비추어 살펴본다.

 1) 원고 측은 이 사건 임대차계약 기간 만료 전에는 원고와 그 배우자, 자녀가 이 사건 아파트에 거주할 예정이라고 말하다가 이 사건 소장에서는 원고 본인 또는 원고 부모가 이 사건 아파트에 거주할 예정이라고 주장하였고, 2021. 9. 8. 자 준비서면에서는 원고 배우자가 이 사건 아파트에 거주하고 지방에 거주하던 원고 부모가 이 사건 아파트 인근 다른 아파트에 거주하기로 계획하였으나 피고들이 계약갱신을 요구하는 바람에 불가피하게 원고 부모가 이 사건 아파트에 거주하기로 하였다고 주장하였다. 이렇듯 원고는 이 사건 아파트에 실제 거주하려는 사유에 대해서 다른 주장을 하고 있는데 그와 같이 바뀌게 된 데에 대한 합리적인 설명은 하지 않았다.

 2) 원고 주장 및 원심 인정에 따르더라도, 원고와 배우자",판례_2022다279795.docx,9,판례
PREC_2022다279795_006, - 이유_p2,2022다279795,이유_p2,"계약갱신, 분쟁해결, 임차권_승계, 임대료_증감, 계약해지_명도","는 이 사건 아파트 말고도 이 사건 아파트 인근에 다른 아파트와 다른 지역에도 주택을 소유하고 있다. 원고가 이 사건 임대차계약의 갱신거절을 할 무렵에 원고는 자녀 교육을 위하여 다른 지역에 있는 주택에 자녀들과 함께 거주하고 있었고, 원고 배우자는 직업상 이유로 이 사건 아파트 인근의 다른 아파트에서 거주하고 있었으므로, 원고와 원고 가족에게 이 사건 임대차계약의 갱신을 거절하고 이 사건 아파트에 거주하여야 할 만한 사정이 있었다고 보이지 않는다. 원고와 자녀들이 다른 지역 생활을 청산하거나 이를 위하여 전학 또는 이사를 준비하고 있다는 사정도 없고, 이 사건 아파트 인근의 다른 아파트를 급매로 처분하겠다던 원고 배우자는 이를 처분하지 않은 채 여전히 거주하고 있다.

 3) 원고는, 원고 부모가 이 사건 아파트에 거주하려는 이유에 대해서 지방에서 이 사건 아파트 인근 병원에 다니면서 진료를 받던 원고 부모가 이 사건 아파트에 거주하면서 병원진료를 쉽게 받기 위해서라고 주장한다. 그런데 원고 부모의 외래진료확인서를 보더라도 원고 부모는 이 사건 아파트 인근 병원에 최근 11년 동안 1년에 1~5 차례 가량 통원진료를 받았다는 것 외에는 다른 내용이 없다. 원고 부모 거주 지역의 공인중개사가 작성한 사실확인서에는 단순히 원고의 모가 자신이 사는 아파트에 대하여 매매나 전세를 문의하였다는 내용만 기재되어 있을 뿐이어서 이러한 기재만으로 원고 부모가 사는 아파트를 정리하고 이 사건 아파트에 거주하려고 하였음을 인정하기는 어려워 보인다. 더구나 원고가 제출한 인테리어 견적서는 그 내용에 이 사건 아파트 인테리어 목적과 부합한다고 보기 어려운 내용도 있어서 이를 원고 부모가 이 사건 아파트에 거주할 목적에 따라 작성된 것으로 보기에는 의심스러운 면이 있다.

 4) 원고가 이 사건 아파트에 실제 거주한다는 이유로 피고들의 갱신요구를 거절하려면 그에 대한 증명책임을 부담하므로 실제 거주한다는 의사가 가공된 것이 아니라 진정하다는 것을 통상적으로 수긍할 수 있을 정도의 사정을 주장·증명할 필요가 있다. 그러나 위와 같은 사정을 보면 원고가 드는 사정만으로는 원고나 원고 부모가 이 사건 아파트에 실제 거주하려는 의사가 가공된 것이 아니라는 것을 통상적으로 수긍할 수 있을 정도라고 인정하기에는 의문의 여지가 있다. 따라서 원심으로서는 위와 같은 사정뿐만 아니라 원고나 원고 부모가 이 사건 아파트에 실제 거주하려는 의사에 관한 다른 사정이 있는지 등 앞서 본 사정을 종합하여 심리함으로써 원고나 원고 부모의 실제 거주하려는 의사가 가공된 것이 아니라는 것을 통상적으로 수긍할 수 있는 것인지 판단하였어야 했다. 그런데도 원심은 이러한 사정을 충분히 심리하지 아니한 채 원고의 실제 거주 의사에 개연성이 있고 그러한 의사와 명백하게 모순되는 행위를 찾을 수 없다는 이유로 원고의 갱신거절이 적법하다고 판단하였다. 이러한 원심의 판단에는 주택임대차보호법 제6조의3 제1항 단서 제8호의 증명책임 등에 관한 법리를 오해함으로써 필요한 심리를 다하지 아니하여 판결에 영향을 미친 잘못이 있다.

 3. 결론

 그러므로 나머지 상고이유에 대한 판단을 생략한 채 원심판결을 파기하고 사건을 다시 심리·판단하도록 원심법원에 환송하기로 하여, 관여 대법관의 일치된 의견으로 주문과 같이 판결한다.



대법관 천대엽(재판장) 민유숙(주심) 이동원 권영준 





법제처                                                                         국가법령정보센터",판례_2022다279795.docx,9,판례
PREC_2022도3103_000,부동산 경매 방해·사기미수: 허위 임차권 신고와 경매방해죄,2022도3103,서두,"분쟁해결, 보증금_대항력","""경매방해·사기미수[부동산경매절차에서 ..."" (판례, 2022도3103)

경매방해·사기미수[부동산경매절차에서 허위의 임차권에 기하여 권리신고 및 배당요구를 한 경우 경매방해죄 성립 여부가 문제된 사건]

[대법원 2025. 1. 9. 2022도3103]",판례_2022도3103.docx,9,판례
PREC_2022도3103_001, - 판시사항,2022도3103,판시사항,"분쟁해결, 보증금_대항력","【판시사항】

[1] 경매방해죄의 성립요건으로 결과의 불공정이 현실적으로 나타나는 것을 요하는지 여부(소극) / 경매방해죄에서 ‘경매의 공정을 해하는 행위’의 의미 및 이에 해당하는지를 판단하기 위한 법원의 심리방법

[2] 피고인이 관련 부동산강제경매사건에서, 甲에게 임대차보증금을 지급하고 甲 소유의 빌라를 임차하였다는 내용으로 허위작성된 부동산 임대차계약서(위 경매절차에 대한 개시결정 후 만든 것)를 첨부한 ‘권리신고 및 배당요구신청서’를 법원에 제출함으로써 허위의 임대차계약서를 작성하여 대항력 있는 주택임차인인 것처럼 경매법원에 신고하여 위계로써 경매의 공정을 해하였다는 공소사실로 기소된 사안에서, 피고인이 신고한 임차권은 대항력 또는 우선변제권을 행사할 수 없는 것이라는 이유만으로 경매방해죄가 성립하지 않는다고 본 원심판단에 법리오해 및 심리미진의 잘못이 있다고 한 사례

[3] 피고인이 관련 부동산강제경매사건에서, 甲에게 임대차보증금을 지급하고 甲 소유의 빌라를 임차하였다는 내용으로 허위의 부동산 임대차계약서(위 경매절차에 대한 개시결정 후 만든 것)를 작성한 다음 허위 임대차보증채권을 가지고 있다는 취지의 ‘권리신고 및 배당요구신청서’를 제출하는 방법으로 법원을 기망하여 배당금을 편취하려다가 경매신청이 기각되는 바람에 뜻을 이루지 못하였다는 사기미수의 공소사실로 기소된 사안에서, 첫 경매개시결정등기 전까지 대항요건과 확정일자를 모두 갖추어야만 우선변제권이 인정된다는 전제에서 공소사실을 무죄로 판단한 원심판결에 법리오해 및 심리미진의 잘못이 있다고 한 사례",판례_2022도3103.docx,9,판례
PREC_2022도3103_002, - 판결요지_p1,2022도3103,판결요지_p1,"분쟁해결, 보증금_대항력, 권리_정보리스크","【판결요지】

[1] 경매방해죄는 위계 또는 위력 기타의 방법으로 경매의 공정을 해하는 경우에 성립하는 추상적 위험범으로서 결과의 불공정이 현실적으로 나타나는 것을 요하지 아니한다. 여기서 ‘경매의 공정을 해하는 행위’란 공정한 자유경쟁을 방해할 염려가 있는 상태를 발생시키는 것으로서 가격을 결정하는 데 있어서뿐 아니라 적법하고 공정한 경쟁방법 자체를 해하는 행위를 포함한다. 법률적으로 경매결과에 영향을 미칠 수 있는 행위뿐 아니라 경매에 참가하려는 자의 의사결정에 사실상 영향을 미칠 수 있는 행위도 ‘경매의 공정을 해하는 행위’에 해당할 수 있다. 따라서 사실심으로서는 이에 해당하는지 여부를 판단하기 위해서 경매 목적물에 대한 객관적 법률관계와 현실적 점유 상태, 경매절차에서 한 권리신고내역, 현황조사보고서나 매각물건명세서의 기재 내용, 경매 전후로 변동되는 법률관계의 내용, 소멸되거나 인수되는 권리의 유무 및 그러한 권리 외관의 존부 등을 종합적으로 살펴 피고인의 행위가 법률적으로 경매결과에 영향을 미치거나 경매에 참가하려는 자의 의사결정에 사실상 영향을 미칠 수 있는 것인지 여부를 충실히 심리하여야 한다. 그럼에도 이에 이르지 않고 경매 목적물에 관한 권리의 객관적 성격과 민사집행법 등 관련 법령이 정한 바에 따른 경매 전후의 권리변동에 관한 법률적인 평가에만 터 잡아 곧바로 경매방해죄의 성립을 긍정하거나 부정하는 것은 경매방해죄 인정에 필요한 심리를 다하지 않은 것으로 보아야 한다.

[2] 피고인이 관련 부동산강제경매사건에서, 甲에게 임대차보증금 2,000만 원을 지급하고 甲 소유의 빌라를 임차하였다는 내용으로 허위작성된 부동산 임대차계약서(위 경매절차에 대한 개시결정 후 만든 것)를 첨부한 ‘권리신고 및 배당요구신청서’를 법원에 제출함으로써 허위의 임대차계약서를 작성하여 대항력 있는 주택임차인인 것처럼 경매법원에 신고하여 위계로써 경매의 공정을 해하였다는 공소사실로 기소된 사안에서, 빌라에 관한 경매절차에서 피고인이 신고한 임차권이 현황조사보고서와 매각물건명세서에 포함되었고, 이는 경매에 참가하려는 자들의 의사결정에 사실상 영향을 줄 수 있는 사정 중의 하나에 해당하므로, 원심으로서는 그와 같은 사정을 포함하여 빌라의 경매절차에 나타난 제반 사정을 종합적으로 살펴 피고인이 허위의 임차권을 신고하는 행위가 경매에 참가하려는 자들의 의사결정에 사실상 영향을 미쳤는지를 충실히 심리하여 ‘공정한 자유경쟁을 방해할 염려가 있는 상태가 발생하였는지’를 따졌어야 한다는 이유로, 이러한 제반 사정들에 대한 충분한 심리 없이 빌라의 권리의무관계와 임차권의 대항력 또는 우선변제권 유무와 같은 객관적 법률평가에만 터 잡아 피고인이 신고한 임차권은 대항력 또는 우선변제권을 행사할 수 없는 것이라는 이유만으로 경매방해죄가 성립하지 않는다고 본 원심의 판단에 경매방해죄 성부와 그 심리방법에 관한 법리오해 및 심리미진의 잘못이 있다고 한 사례.

[3] 피고인이 관련 부동산강제경매사건에서, 甲에게 임대차보증금 2,000만 원을 지급하고 甲 소유의 빌라를 임차하였다는 내용으로 허위의 부동산 임대차계약서(위 경매절차에 대한 개시결정 후 만든 것)를 작성한 다음 2,000만 원의 허위 임대차보증채권을 가지고 있다는 취지의 ‘권리신고 및 배당요구신청서’를 제출하는 방법으로 법원을 기망하여 배당금을 편취하려다가 경매신청이 기각되는 바람에 뜻을 이루지 못하였다는 사기미수의 공소사실로 기소된 사안에서, 주택임대차보호법 제3조의2 제2항은 우선변제권에 대하여 같은 법 제3조 제1항의 대항요건과 확정일자를 갖출 것을 요구하고 있을 뿐 경매개시결정등기 전에 대항요건과 확정일자를 갖추어야만 비로소 우선변제권이 있는 것으로 정하고 있지 않으며, 또 같은 법 제3조 제1항의 대항력은 임대차를 계약당사자 아닌 제3자에게 대항할 수 있도록 하는 것이고, 같은 법 제3조의2 제2항의 우선변제권은 임대차의 소멸을 전제로 임대인에 대한 금전채권자인 임차인이 민사집행법에 따른 경매 또는 국세징수법에 따른 공매에서 우선하여 변제받을 수 있도록 하는 것으로, 양자는",판례_2022도3103.docx,9,판례
PREC_2022도3103_003, - 판결요지_p2,2022도3103,판결요지_p2,"보증금_대항력, 분쟁해결","그 내용과 목적, 존속 또는 행사 요건 등이 모두 다르다는 이유로, 이와 달리 첫 경매개시결정등기 전까지 대항요건과 확정일자를 모두 갖추어야만 우선변제권이 인정된다는 전제에서 공소사실을 무죄로 판단한 원심판결에 주택임대차보호법상 우선변제권의 요건 및 경매절차에서 허위의 임대차·우선변제권 신고와 사기죄의 성부에 관한 법리오해 및 심리미진의 잘못이 있다고 한 사례.



【참조조문】

[1] 형법 제315조 /

[2] 형법 제315조, 주택임대차보호법 제3조 제1항, 제3조의2 제2항 /

[3] 형법 제347조 제1항, 제352조, 주택임대차보호법 제3조 제1항, 제3조의2 제2항



【참조판례】

[1] 대법원 2006. 6. 9. 선고 2005도8498 판결(공2006하, 1302)",판례_2022도3103.docx,9,판례
PREC_2022도3103_004, - 전문,2022도3103,전문,분쟁해결,"【전문】

【피 고 인】 피고인



【상 고 인】 검사



【변 호 인】 법무법인 금강 담당변호사 고규정 외 4인



【원심판결】 창원지법 2022. 2. 11. 선고 2020노3268 판결",판례_2022도3103.docx,9,판례
PREC_2022도3103_005, - 주문,2022도3103,주문,분쟁해결,"【주 문】

 원심판결을 파기하고, 사건을 창원지방법원에 환송한다.",판례_2022도3103.docx,9,판례
PREC_2022도3103_006, - 이유_p1,2022도3103,이유_p1,"분쟁해결, 보증금_대항력, 권리_정보리스크","【이 유】 상고이유를 판단한다.



 1. 공소사실의 요지

 가. 경매방해의 점

 피고인은 2018. 3. 16. 통영시 용남면 동달안길 67 창원지방법원 통영지원에서 2018타경246호 부동산강제경매사건에 관하여, 사실은 피고인이 공소외인에게 임대차보증금을 지급하고 그 소유의 통영시 (이하 주소 생략)(건물명 생략)빌라(호수 생략)호(이하 ‘이 사건 부동산’이라 한다)를 임차한 사실이 없음에도, 피고인이 이 사건 부동산을 보증금 2,000만 원에 임차하였다는 내용으로 허위작성된 부동산 임대차계약서(위 경매절차에 대한 개시결정 후 만든 것)를 첨부한 ‘권리신고 및 배당요구신청서’를 위 법원의 성명을 알 수 없는 집행과 직원에게 제출하였다. 이로써 피고인은 허위의 임대차계약서를 작성하여 대항력 있는 주택임차인인 것처럼 경매법원에 신고하여 위계의 방법으로 경매의 공정을 해하였다.

 나. 사기미수의 점

 피고인은 위 일시, 장소에서 이 사건 부동산에 대한 2,000만 원의 허위 임대차보증채권을 가지고 있다는 취지의 ‘권리신고 및 배당요구신청서’를 제출하는 방법으로 위 법원을 기망하여 배당금을 편취하려고 하였으나 2019. 4. 1. 법원에서 남을 가망이 없다는 이유로 경매신청을 기각하는 바람에 그 뜻을 이루지 못하고 미수에 그쳤다.

 2. 원심의 판단

 원심은 아래와 같은 이유로 제1심의 경매방해의 점에 관한 무죄 판단은 그대로 유지하고, 유죄로 인정한 사기미수의 점을 무죄로 판단하였다.

 가. 경매방해의 점

 이 사건 부동산에는 피고인이 신고한 허위의 임차권보다 선순위인 근저당권이 설정되어 있었으므로 피고인이 신고한 임차권으로는 선순위 근저당권에 대항할 수 없다. 위 임차권은 경매개시결정등기 이후에야 대항요건과 확정일자 요건을 갖추었으므로 우선변제권을 행사할 수 있는 것도 아니다. 따라서 설령 위 임차권이 허위라고 하더라도 피고인이 이를 신고하는 행위는 경매의 공정을 해하는 행위에 해당한다고 보기 어렵다.

 나. 사기미수의 점

 주택임대차보호법상의 우선변제권은 첫 경매개시결정등기 전에 대항요건과 확정일자를 모두 갖추어야 하는데 피고인이 신고한 임차권은 경매개시결정등기 이후에야 전입신고와 확정일자 요건을 갖추었으므로 결국 피고인은 위 임차권에 근거하여서는 우선변제권을 행사할 수 없다. 피고인이 신고한 허위의 임차권으로는 배당요구를 하더라도 피고인에게 임대차보증금이 배당될 가능성이 없고, 결국 재물의 편취라는 결과발생이 불가능하다.

 3. 대법원의 판단

 그러나 원심의 판단은 다음과 같은 이유로 받아들이기 어렵다.

 가. 경매방해의 점에 관하여

 1) 관련 법리

경매방해죄는 위계 또는 위력 기타의 방법으로 경매의 공정을 해하는 경우에 성립하는 추상적 위험범으로서 결과의 불공정이 현실적으로 나타나는 것을 요하지 아니한다. 여기서 ‘경매의 공정을 해하는 행위’란 공정한 자유경쟁을 방해할 염려가 있는 상태를 발생시키는 것으로서 가격을 결정하는 데 있어서뿐 아니라 적법하고 공정한 경쟁방법 자체를 해하는 행위를 포함한다. 법률적으로 경매결과에 영향을 미칠 수 있는 행위뿐 아니라 경매에 참가하려는 자의 의사결정에 사실상 영향을 미칠 수 있는 행위도 ‘경매의 공정을 해하는 행위’에 해당할 수 있다(대법원 2006. 6. 9. 선고 2005도8498 판결 등 참조). 따라서 사실심으로서는 이에 해당하는지 여부를 판단하기 위해서 경매 목적물에 대한 객관적 법률관계와 현실적 점유 상태, 경매절차에서 한 권리신고내역, 현황조사보고서나 매각물건명세서의 기재 내용, 경매 전후로 변동되는 법률관계의 내용, 소멸되거나 인수되는 권리의 유무 및 그러한 권리 외관의 존부 등을 종합적으로 살펴 피고인의 행위가 법률적으로 경매결과에 영향을 미치거나 경매에 참가하려는 자의 의사결정에 사실상 영향을 미칠 수 있는 것인지 여부를 충실히 심리하여야 한다. 그럼에도 이에 이르지 않고 경매 목적물에 관한 권리의 객관적 성격과 민사집행법 등 관련 법령이 정한 바에 따른 경매 전후의 권리변동에 관한 법률적인 평가에만 터 잡아 곧바로 경매방해",판례_2022도3103.docx,9,판례
