article,category,chunk_id,priority,source,src_title,text
"「4조, 8조, 11조, 18조」","['우선변제권', '차임보증금', '독소조항']",chunk_12,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제11조(우선변제를 받을 임차인의 범위) 법 제8조에 따라 우선변제를 받을 임차인은 보증금이 다음 각 호의 구분에 의한 금액 이하인 임차인으로 한다. <개정 2010. 7. 21., 2013. 12. 30., 2016. 3. 31., 2018. 9. 18., 2021. 5. 11., 2023. 2. 21.>

1. 서울특별시: 1억6천500만원

2. 「수도권정비계획법」에 따른 과밀억제권역(서울특별시는 제외한다), 세종특별자치시, 용인시, 화성시 및 김포시: 1억4천500만원

3. 광역시(「수도권정비계획법」에 따른 과밀억제권역에 포함된 지역과 군지역은 제외한다), 안산시, 광주시, 파주시, 이천시 및 평택시: 8천500만원

4. 그 밖의 지역: 7천500만원

[전문개정 2008. 8. 21.]

[제4조에서 이동, 종전 제11조는 제18조로 이동 <2013. 12. 30.>]"
"「5조, 8조, 12조, 19조」",['주택유형'],chunk_13,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제12조(주택임대차위원회의 구성) 법 제8조의2제4항제6호에서 “대통령령으로 정하는 사람”이란 다음 각 호의 어느 하나에 해당하는 사람을 말한다. <개정 2017. 5. 29.>

1. 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)에서 주택정책 또는 부동산 관련 업무를 담당하는 주무부서의 실ㆍ국장

2. 법무사로서 5년 이상 해당 분야에서 종사하고 주택임대차 관련 업무 경험이 풍부한 사람

[본조신설 2009. 7. 30.]

[제5조에서 이동, 종전 제12조는 제19조로 이동 <2013. 12. 30.>]"
"「6조, 8조, 13조, 20조」","['계약갱신', '주택유형']",chunk_14,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제13조(위원의 임기 등) ① 법 제8조의2에 따른 주택임대차위원회(이하 “위원회”라 한다)의 위원의 임기는 2년으로 하되, 한 차례만 연임할 수 있다. 다만, 공무원인 위원의 임기는 그 직위에 재직하는 기간으로 한다. <개정 2016. 3. 31.>

② 위원장은 위촉된 위원이 다음 각 호의 어느 하나에 해당하는 경우에는 해당 위원을 해촉할 수 있다.<개정 2016. 3. 31.>

1. 심신장애로 인하여 직무를 수행할 수 없게 된 경우

2. 직무와 관련한 형사사건으로 기소된 경우

3. 직무태만, 품위손상, 그 밖의 사유로 인하여 위원으로 적합하지 아니하다고 인정되는 경우

4. 위원 스스로 직무를 수행하는 것이 곤란하다고 의사를 밝히는 경우

[본조신설 2009. 7. 30.]

[제6조에서 이동, 종전 제13조는 제20조로 이동 <2013. 12. 30.>]"
"「7조, 14조」",['기타'],chunk_15,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제14조(위원장의 직무) ① 위원장은 위원회를 대표하고, 위원회의 업무를 총괄한다.

② 위원장이 부득이한 사유로 인하여 직무를 수행할 수 없을 때에는 위원장이 미리 지명한 위원이 그 직무를 대행한다.

[본조신설 2009. 7. 30.]

[제7조에서 이동 <2013. 12. 30.>]"
"「8조, 15조」",['주택유형'],chunk_16,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제15조(간사) ① 위원회에 간사 1명을 두되, 간사는 주택임대차 관련 업무에 종사하는 법무부 소속의 고위공무원단에 속하는 일반직 공무원(이에 상당하는 특정직ㆍ별정직 공무원을 포함한다) 중에서 위원회의 위원장이 지명한다.

② 간사는 위원회의 운영을 지원하고, 위원회의 회의에 관한 기록과 그 밖에 서류의 작성과 보관에 관한 사무를 처리한다.

③ 간사는 위원회에 참석하여 심의사항을 설명하거나 그 밖에 필요한 발언을 할 수 있다.

[본조신설 2009. 7. 30.]

[제8조에서 이동 <2013. 12. 30.>]"
"「9조, 16조」",['기타'],chunk_17,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제16조(위원회의 회의) ① 위원회의 회의는 매년 1회 개최되는 정기회의와 위원장이 필요하다고 인정하거나 위원 3분의 1 이상이 요구할 경우에 개최되는 임시회의로 구분하여 운영한다.

② 위원장은 위원회의 회의를 소집하고, 그 의장이 된다.

③ 위원회의 회의는 재적위원 과반수의 출석으로 개의하고, 출석위원 과반수의 찬성으로 의결한다.

④ 위원회의 회의는 비공개로 한다.

⑤ 위원장은 위원이 아닌 자를 회의에 참석하게 하여 의견을 듣거나 관계 기관ㆍ단체 등에게 필요한 자료, 의견 제출 등 협조를 요청할 수 있다.

[본조신설 2009. 7. 30.]

[제9조에서 이동 <2013. 12. 30.>]"
"「10조, 17조」",['주택유형'],chunk_18,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제17조(실무위원회) ① 위원회에서 심의할 안건의 협의를 효율적으로 지원하기 위하여 위원회에 실무위원회를 둔다.

② 실무위원회는 다음 각 호의 사항을 협의ㆍ조정한다.

1. 심의안건 및 이와 관련하여 위원회가 위임한 사항

2. 그 밖에 위원장 및 위원이 실무협의를 요구하는 사항

③ 실무위원회의 위원장은 위원회의 간사가 되고, 실무위원회의 위원은 다음 각 호의 사람 중에서 그 소속기관의 장이 지명하는 사람으로 한다.<개정 2013. 3. 23., 2025. 12. 30.>

1. 재정경제부에서 물가 관련 업무를 담당하는 5급 이상의 국가공무원

2. 법무부에서 주택임대차 관련 업무를 담당하는 5급 이상의 국가공무원

3. 국토교통부에서 주택사업 또는 주거복지 관련 업무를 담당하는 5급 이상의 국가공무원

4. 시ㆍ도에서 주택정책 또는 부동산 관련 업무를 담당하는 5급 이상의 지방공무원

[본조신설 2009. 7. 30.]

[제10조에서 이동 <2013. 12. 30.>]"
"「11조, 18조」",['계약갱신'],chunk_19,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제18조(전문위원) ① 위원회의 심의사항에 관한 전문적인 조사ㆍ연구업무를 수행하기 위하여 5명 이내의 전문위원을 둘 수 있다.

② 전문위원은 법학, 경제학 또는 부동산학 등에 학식과 경험을 갖춘 사람 중에서 법무부장관이 위촉하고, 임기는 2년으로 한다.

[본조신설 2009. 7. 30.]

[제11조에서 이동 <2013. 12. 30.>]"
"「12조, 19조」",['기타'],chunk_20,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제19조(수당) 위원회 또는 실무위원회 위원에 대해서는 예산의 범위에서 수당을 지급할 수 있다. 다만, 공무원인 위원이 그 소관 업무와 직접적으로 관련되어 위원회에 출석하는 경우에는 그러하지 아니하다.

[본조신설 2009. 7. 30.]

[제12조에서 이동 <2013. 12. 30.>]"
"「13조, 20조」",['기타'],chunk_21,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제20조(운영세칙) 이 영에서 규정한 사항 외에 위원회의 운영에 필요한 사항은 법무부장관이 정한다.

[본조신설 2009. 7. 30.]

[제13조에서 이동 <2013. 12. 30.>]"
"「8조, 14조, 21조」","['분쟁조정', '주택유형']",chunk_22,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제21조(주택임대차분쟁조정위원회의 설치) 법 제14조제1항에 따른 주택임대차분쟁조정위원회(이하 “조정위원회”라 한다)를 두는 「법률구조법」 제8조에 따른 대한법률구조공단(이하 “공단”이라 한다), 공사 및 「한국부동산원법」에 따른 한국부동산원(이하 “부동산원”이라 한다)의 지부, 지사 또는 사무소와 그 관할구역은 별표 1과 같다. <개정 2020. 12. 8.>

[전문개정 2020. 9. 29.]"
"「14조, 22조, 26조, 30조」","['중개업무', '독소조항', '분쟁조정', '계약갱신', '주택유형']",chunk_23,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제22조(조정위원회의 심의ㆍ조정 사항) 법 제14조제2항제5호에서 “대통령령으로 정하는 주택임대차에 관한 분쟁”이란 다음 각 호의 분쟁을 말한다. <개정 2024. 12. 31.>

1. 임대차계약의 이행 및 임대차계약 내용의 해석에 관한 분쟁

2. 임대차계약 갱신 및 종료에 관한 분쟁

3. 임대차계약의 불이행 등에 따른 손해배상청구에 관한 분쟁

4. 공인중개사 보수 등 비용부담에 관한 분쟁

5. 「공인중개사법」 제30조에 따른 공인중개사의 손해배상책임(중개의뢰인이 같은 법 시행령 제26조제1항에 따라 보증기관에 손해배상금으로 공제금의 지급을 청구하는 경우를 포함한다)에 관한 분쟁

6. 주택임대차표준계약서 사용에 관한 분쟁

7. 그 밖에 제1호부터 제6호까지의 규정에 준하는 분쟁으로서 조정위원회의 위원장(이하 “위원장”이라 한다)이 조정이 필요하다고 인정하는 분쟁

[본조신설 2017. 5. 29.]"
"「14조, 23조」",['분쟁조정'],chunk_24,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제23조(공단의 지부 등에 두는 조정위원회 사무국) ① 법 제14조제3항에 따라 공단, 공사 및 부동산원의 지부, 지사 또는 사무소에 두는 조정위원회 사무국(이하 “사무국”이라 한다)에는 사무국장 1명을 두며, 사무국장 밑에 심사관 및 조사관을 둔다. <개정 2020. 9. 29., 2020. 12. 8.>

② 사무국장은 공단 이사장, 공사 사장 및 부동산원 원장이 각각 임명하며, 조정위원회의 위원(이하 “조정위원”이라 한다)을 겸직할 수 있다.<개정 2020. 9. 29., 2020. 12. 8.>

③ 심사관 및 조사관은 공단 이사장, 공사 사장 및 부동산원 원장이 각각 임명한다.<개정 2020. 9. 29., 2020. 12. 8.>

④ 사무국장은 사무국의 업무를 총괄하고, 소속 직원을 지휘ㆍ감독한다.

⑤ 심사관은 다음 각 호의 업무를 담당한다.

1. 분쟁조정신청 사건에 대한 쟁점정리 및 법률적 검토

2. 조사관이 담당하는 업무에 대한 지휘ㆍ감독

3. 그 밖에 위원장이 조정위원회의 사무 처리를 위하여 필요하다고 인정하는 업무

⑥ 조사관은 다음 각 호의 업무를 담당한다.

1. 조정신청의 접수

2. 분쟁조정 신청에 관한 민원의 안내

3. 조정당사자에 대한 송달 및 통지

4. 분쟁의 조정에 필요한 사실조사

5. 그 밖에 위원장이 조정위원회의 사무 처리를 위하여 필요하다고 인정하는 업무

⑦ 사무국장 및 심사관은 변호사의 자격이 있는 사람으로 한다.

[본조신설 2017. 5. 29.]

[제목개정 2020. 9. 29.]"
"「14조, 24조」",['분쟁조정'],chunk_25,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제24조(시ㆍ도의 조정위원회 사무국) 시ㆍ도가 법 제14조제1항 후단에 따라 조정위원회를 두는 경우 사무국의 조직 및 운영 등에 관한 사항은 그 지방자치단체의 실정을 고려하여 해당 시ㆍ도 조례로 정한다. <개정 2020. 9. 29.>

[본조신설 2017. 5. 29.]"
"「16조, 25조」","['분쟁조정', '주택유형']",chunk_26,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제25조(조정위원회 구성) 법 제16조제3항제6호에서 “대통령령으로 정하는 사람”이란 세무사ㆍ주택관리사ㆍ건축사로서 주택임대차 관계 업무에 6년 이상 종사한 사람을 말한다.

[본조신설 2017. 5. 29.]"
「26조」,['분쟁조정'],chunk_27,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제26조(조정위원회 운영) ① 조정위원회는 효율적인 운영을 위하여 필요한 경우에는 분쟁조정사건을 분리하거나 병합하여 심의ㆍ조정할 수 있다. 이 경우 당사자에게 지체 없이 그 사실을 통보하여야 한다.

② 조정위원회 회의는 공개하지 아니한다. 다만, 필요하다고 인정되는 경우에는 조정위원회의 의결로 당사자 또는 이해관계인에게 방청을 허가할 수 있다.

③ 조정위원회에 간사를 두며, 사무국의 직원 중에서 위원장이 지명한다.

④ 조정위원회는 회의록을 작성하고, 참여한 조정위원으로 하여금 서명 또는 기명날인하게 하여야 한다.

[본조신설 2017. 5. 29.]"
「27조」,['분쟁조정'],chunk_28,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제27조(조정위원에 대한 수당 등) 조정위원회 또는 조정부에 출석한 조정위원에 대해서는 예산의 범위에서 수당, 여비 및 그 밖에 필요한 경비를 지급할 수 있다.

[본조신설 2017. 5. 29.]"
"「2조, 17조, 28조」",['차임보증금'],chunk_29,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제28조(조정부에서 심의ㆍ조정할 사항) 법 제17조제3항제1호에서 “대통령령으로 정하는 금액 이하의 분쟁”이란 다음 각 호의 어느 하나에 해당하는 분쟁을 말한다.

1. 임대차계약의 보증금이 다음 각 목에서 정하는 금액 이하의 분쟁

가. 「수도권정비계획법」 제2조제1호에 따른 수도권 지역: 5억원

나. 가목에 따른 지역 외의 지역: 3억원

2. 조정으로 주장하는 이익의 값(이하 “조정목적의 값”이라 한다)이 2억원 이하인 분쟁. 이 경우 조정목적의 값 산정은 「민사소송 등 인지법」에 따른 소송목적의 값에 관한 산정 방식을 준용한다.

[본조신설 2017. 5. 29.]"
"「26조, 29조」",['분쟁조정'],chunk_30,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제29조(조정부의 구성 및 운영) ① 조정부의 위원은 조정위원 중에서 위원장이 지명한다.

② 둘 이상의 조정부를 두는 경우에는 위원장이 분쟁조정 신청사건을 담당할 조정부를 지정할 수 있다.

③ 조정부의 운영에 관하여는 제26조를 준용한다. 이 경우 “조정위원회”는 “조정부”로, “위원장”은 “조정부의 장”으로 본다.

[본조신설 2017. 5. 29.]"
"「2조, 30조」",['분쟁조정'],chunk_31,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제30조(조정의 신청) ① 조정의 신청은 서면(「전자문서 및 전자거래 기본법」 제2조제1호에 따른 전자문서를 포함한다. 이하 같다) 또는 구두로 할 수 있다.

② 구두로 조정을 신청하는 경우 조정신청인은 심사관 또는 조사관에게 진술하여야 한다. 이 경우 조정신청을 받은 심사관 또는 조사관은 조정신청조서를 작성하고 신청인으로 하여금 서명 또는 기명날인하도록 하여야 한다.

③ 조정신청서 또는 조정신청조서에는 당사자, 대리인, 신청의 취지와 분쟁의 내용 등을 기재하여야 한다. 이 경우 증거서류 또는 증거물이 있는 경우에는 이를 첨부하거나 제출하여야 한다.

[본조신설 2017. 5. 29.]"
"「21조, 22조, 23조, 24조, 31조」",['분쟁조정'],chunk_32,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제31조(조정신청인에게 안내하여야 할 사항) ① 법 제21조제2항에서 “대통령령으로 정하는 사항”이란 다음 각 호의 사항을 말한다.

1. 법 제21조제3항 각 호에 따른 조정 신청의 각하 사유

2. 법 제22조제2항에 따른 조정절차의 개시 요건

3. 법 제23조의 처리기간

4. 법 제24조에 따라 필요한 경우 신청인, 피신청인, 분쟁 관련 이해관계인 또는 참고인에게 출석하여 진술하게 하거나 필요한 자료나 물건 등의 제출을 요구할 수 있다는 사실

5. 조정성립의 요건 및 효력

6. 당사자가 부담하는 비용

② 제1항에 따른 안내는 안내할 사항이 기재된 서면을 교부 또는 송달하는 방법으로 할 수 있다.

[본조신설 2017. 5. 29.]"
「32조」,['분쟁조정'],chunk_33,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제32조(조정서류의 송달 등) ① 위원장은 조정신청을 접수하면 지체 없이 조정신청서 또는 조정신청조서 부본(이하 이 조에서 “조정신청서등”이라 한다)을 피신청인에게 송달하여야 한다.

② 피신청인은 조정에 응할 의사가 있는 경우에는 조정신청서등을 송달받은 날부터 7일 이내에 그 의사를 조정위원회에 통지하여야 한다.

③ 위원장은 제2항에 따른 통지를 받은 경우 피신청인에게 기간을 정하여 신청내용에 대한 답변서를 제출할 것을 요구할 수 있다.

[본조신설 2017. 5. 29.]"
"「2조, 4조, 5조, 6조, 7조, 8조, 21조, 33조」","['분쟁조정', '독소조항', '우선변제권', '소액임차인']",chunk_34,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제33조(수수료) ① 법 제21조제1항에 따라 조정을 신청하는 자는 별표 2에서 정하는 수수료를 내야 한다.

② 신청인이 다음 각 호의 어느 하나에 해당하는 경우에는 제1항에 따른 수수료를 면제할 수 있다.<개정 2020. 9. 29., 2021. 4. 6., 2023. 9. 26.>

1. 법 제8조에 따라 우선변제를 받을 수 있는 임차인

2. 「국민기초생활 보장법」 제2조제2호에 따른 수급자

3. 「독립유공자예우에 관한 법률」 제6조에 따라 등록된 독립유공자 또는 그 유족(선순위자 1명만 해당된다. 이하 이 조에서 같다)

4. 「국가유공자 등 예우 및 지원에 관한 법률」 제6조에 따라 등록된 국가유공자 또는 그 유족

5. 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」 제4조에 따라 등록된 고엽제후유증환자, 고엽제후유의증환자 또는 고엽제후유증 2세환자

6. 「참전유공자 예우 및 단체설립에 관한 법률」 제5조에 따라 등록된 참전유공자

7. 「5ㆍ18민주유공자예우 및 단체설립에 관한 법률」 제7조에 따라 등록 결정된 5ㆍ18민주유공자 또는 그 유족

8. 「특수임무유공자 예우 및 단체설립에 관한 법률」 제6조에 따라 등록된 특수임무유공자 또는 그 유족

9. 「의사상자 등 예우 및 지원에 관한 법률」 제5조에 따라 인정된 의상자 또는 의사자유족

10. 「한부모가족지원법」 제5조 및 제5조의2에 따른 지원대상자

11. 그 밖에 제1호부터 제10호까지의 규정에 준하는 사람으로서 법무부장관과 국토교통부장관이 공동으로 정하여 고시하는 사람 또는 시ㆍ도 조례로 정하는 사람

③ 신청인은 다음 각 호의 어느 하나에 해당하는 경우에는 수수료의 환급을 청구할 수 있다.

1. 법 제21조제3항제1호 및 제2호에 따라 조정신청이 각하된 경우. 다만, 조정신청 있은 후 신청인이 법원에 소를 제기하거나 「민사조정법」에 따른 조정을 신청한 경우는 제외한다.

2. 법 제21조제3항제3호 및 제5호에 따라 조정신청이 각하된 경우

3. 신청인이 조정위원회 또는 조정부의 회의가 소집되기 전에 조정신청을 취하한 경우. 이 경우 환급 금액은 납부한 수수료의 2분의 1에 해당하는 금액으로 한다.

④ 제1항에 따른 수수료의 납부방법 및 제3항에 따른 수수료의 환급절차 등에 관하여 필요한 사항은 법무부장관과 국토교통부장관이 공동으로 정하여 고시하거나 시ㆍ도의 조례로 정한다.<개정 2020. 9. 29.>

[본조신설 2017. 5. 29.]"
"「26조, 34조」","['주택유형', '강제집행', '분쟁조정']",chunk_35,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제34조(조정서의 작성) 법 제26조제4항에 따른 조정서에는 다음 각 호의 사항을 기재하고, 위원장 및 조정에 참여한 조정위원이 서명 또는 기명날인하여야 한다.

1. 사건번호 및 사건명

2. 당사자의 성명, 생년월일 및 주소(법인의 경우 명칭, 법인등록번호 및 본점의 소재지를 말한다)

3. 임차주택 소재지

4. 신청의 취지 및 이유

5. 조정내용(법 제26조제4항에 따라 강제집행을 승낙하는 취지의 합의를 포함한다)

6. 작성일

[본조신설 2017. 5. 29.]"
"「1조, 2조, 5조, 6조, 17조, 26조, 35조」","['분쟁조정', '주택유형']",chunk_36,2,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,주택임대차보호법_시행령(대통령령)(제35947호)(20260102),"제35조(조정결과의 통지) ① 조정위원회는 조정절차가 종료되면 그 결과를 당사자에게 통지하여야 한다.

② 조정위원회는 법 제26조제4항에 따른 조정서가 작성된 경우 조정서 정본을 지체 없이 당사자에게 교부 또는 송달하여야 한다.

[본조신설 2017. 5. 29.]







부칙 <제35947호,2025. 12. 30.>(재정경제부 직제)

제1조(시행일) 이 영은 2026년 1월 2일부터 시행한다. 다만, 부칙 제6조에 따라 개정되는 대통령령 중 이 영 시행 전에 공포되었으나 시행일이 도래하지 않은 대통령령을 개정한 부분은 각각 해당 대통령령의 시행일부터 시행한다.

제2조 부터 제5조까지 생략

제6조(다른 법령의 개정) ①부터 <108>까지 생략

<109> 주택임대차보호법 시행령 일부를 다음과 같이 개정한다.

제17조제3항제1호 중 “기획재정부”를 “재정경제부”로 한다.

<110>부터 <313>까지 생략



법제처



 

국가법령정보센터"
,['기타'],chunk_00,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"민법

민법

[시행 2026. 1. 1.] [법률 제20432호, 2024. 9. 20., 일부개정]

법무부(법무심의관실) 02-2110-3164



제3편 채권



제1장 총칙



제2절 채권의 효력"
「390조」,['독소조항'],chunk_01,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제390조(채무불이행과 손해배상) 채무자가 채무의 내용에 좇은 이행을 하지 아니한 때에는 채권자는 손해배상을 청구할 수 있다. 그러나 채무자의 고의나 과실없이 이행할 수 없게 된 때에는 그러하지 아니하다.



제2장 계약



제6절 사용대차"
「615조」,['기타'],chunk_02,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제615조(차주의 원상회복의무와 철거권) 차주가 차용물을 반환하는 때에는 이를 원상에 회복하여야 한다. 이에 부속시킨 물건은 철거할 수 있다.



제7절 임대차"
「618조」,['차임보증금'],chunk_03,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제618조(임대차의 의의) 임대차는 당사자 일방이 상대방에게 목적물을 사용, 수익하게 할 것을 약정하고 상대방이 이에 대하여 차임을 지급할 것을 약정함으로써 그 효력이 생긴다."
「619조」,['기타'],chunk_04,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제619조(처분능력, 권한없는 자의 할 수 있는 단기임대차) 처분의 능력 또는 권한없는 자가 임대차를 하는 경우에는 그 임대차는 다음 각호의 기간을 넘지 못한다.

1. 식목, 채염 또는 석조, 석회조, 연와조 및 이와 유사한 건축을 목적으로 한 토지의 임대차는 10년

2. 기타 토지의 임대차는 5년

3. 건물 기타 공작물의 임대차는 3년

4. 동산의 임대차는 6월"
「620조」,['계약갱신'],chunk_05,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제620조(단기임대차의 갱신) 전조의 기간은 갱신할 수 있다. 그러나 그 기간만료전 토지에 대하여는 1년, 건물 기타 공작물에 대하여는 3월, 동산에 대하여는 1월내에 갱신하여야 한다."
「621조」,"['임차권등기', '대항력']",chunk_06,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제621조(임대차의 등기) ①부동산임차인은 당사자간에 반대약정이 없으면 임대인에 대하여 그 임대차등기절차에 협력할 것을 청구할 수 있다.

②부동산임대차를 등기한 때에는 그때부터 제삼자에 대하여 효력이 생긴다."
「622조」,"['대항력', '계약갱신']",chunk_07,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제622조(건물등기있는 차지권의 대항력) ①건물의 소유를 목적으로 한 토지임대차는 이를 등기하지 아니한 경우에도 임차인이 그 지상건물을 등기한 때에는 제삼자에 대하여 임대차의 효력이 생긴다.

②건물이 임대차기간만료전에 멸실 또는 후폐한 때에는 전항의 효력을 잃는다."
「623조」,['대항력'],chunk_08,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제623조(임대인의 의무) 임대인은 목적물을 임차인에게 인도하고 계약존속중 그 사용, 수익에 필요한 상태를 유지하게 할 의무를 부담한다."
「624조」,['기타'],chunk_09,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제624조(임대인의 보존행위, 인용의무) 임대인이 임대물의 보존에 필요한 행위를 하는 때에는 임차인은 이를 거절하지 못한다."
「625조」,['기타'],chunk_10,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),제625조(임차인의 의사에 반하는 보존행위와 해지권) 임대인이 임차인의 의사에 반하여 보존행위를 하는 경우에 임차인이 이로 인하여 임차의 목적을 달성할 수 없는 때에는 계약을 해지할 수 있다.
「626조」,['기타'],chunk_11,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제626조(임차인의 상환청구권) ①임차인이 임차물의 보존에 관한 필요비를 지출한 때에는 임대인에 대하여 그 상환을 청구할 수 있다.

②임차인이 유익비를 지출한 경우에는 임대인은 임대차종료시에 그 가액의 증가가 현존한 때에 한하여 임차인의 지출한 금액이나 그 증가액을 상환하여야 한다. 이 경우에 법원은 임대인의 청구에 의하여 상당한 상환기간을 허여할 수 있다."
「627조」,['차임보증금'],chunk_12,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제627조(일부멸실 등과 감액청구, 해지권) ①임차물의 일부가 임차인의 과실없이 멸실 기타 사유로 인하여 사용, 수익할 수 없는 때에는 임차인은 그 부분의 비율에 의한 차임의 감액을 청구할 수 있다.

②전항의 경우에 그 잔존부분으로 임차의 목적을 달성할 수 없는 때에는 임차인은 계약을 해지할 수 있다."
「628조」,['차임보증금'],chunk_13,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),제628조(차임증감청구권) 임대물에 대한 공과부담의 증감 기타 경제사정의 변동으로 인하여 약정한 차임이 상당하지 아니하게 된 때에는 당사자는 장래에 대한 차임의 증감을 청구할 수 있다.
「629조」,"['전대양도', '독소조항', '임차권등기']",chunk_14,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제629조(임차권의 양도, 전대의 제한) ①임차인은 임대인의 동의없이 그 권리를 양도하거나 임차물을 전대하지 못한다.

②임차인이 전항의 규정에 위반한 때에는 임대인은 계약을 해지할 수 있다."
「630조」,"['전대양도', '차임보증금']",chunk_15,4,C:/Users/Admin/AI/lecNote/10_2ndProject/data/raw/law,민법_임대차(제20432호)(20260101),"제630조(전대의 효과) ①임차인이 임대인의 동의를 얻어 임차물을 전대한 때에는 전차인은 직접 임대인에 대하여 의무를 부담한다. 이 경우에 전차인은 전대인에 대한 차임의 지급으로써 임대인에게 대항하지 못한다.

②전항의 규정은 임대인의 임차인에 대한 권리행사에 영향을 미치지 아니한다."
